alpha,Lambda,sigma,Kappa,Kappa_,A,B,m1,m2,E0,E1,E2,E3
0.6,0.2,-3.0,0.5,1.85,1.7,0.2,4.0,3.0,6.423993117042906,7.033707673018529,7.424155691927357,7.760762201683097
0.6,0.2,-3.0,0.5,1.85,1.7,0.22,4.0,3.0,6.422081942970982,7.033215433228885,7.423824519838922,7.760507224612872
0.6,0.2,-3.0,0.5,1.85,1.7,0.24,4.0,3.0,6.4200952289051445,7.032692145518411,7.423476373992435,7.760239933937213
0.6,0.2,-3.0,0.5,1.9,1.6,0.2,4.0,3.0,6.417993302330647,7.03211597346114,7.423092960766098,7.759946951065642
0.6,0.2,-3.0,0.5,1.9,1.6,0.22,4.0,3.0,6.4158329309374,7.03152956084556,7.422708135083373,7.759652689372756
0.6,0.2,-3.0,0.5,1.9,1.6,0.24,4.0,3.0,6.413589839402759,7.030907092879249,7.4223029028352885,7.759343822837035
0.6,0.2,-3.0,0.5,1.9,1.65,0.2,4.0,3.0,6.420577835359283,7.032800197963455,7.423546775663791,7.760295178166527
0.6,0.2,-3.0,0.5,1.9,1.65,0.22,4.0,3.0,6.418517982369963,7.032256415270521,7.4231856496063,7.760017967779263
0.6,0.2,-3.0,0.5,1.9,1.65,0.24,4.0,3.0,6.416377874655582,7.031678707087484,7.4228056986606035,7.759727203719405
0.6,0.2,-3.0,0.5,1.9,1.7,0.2,4.0,3.0,6.422968453897569,7.033416005428471,7.423960736487047,7.76061393814234
0.6,0.2,-3.0,0.5,1.9,1.7,0.22,4.0,3.0,6.421003242456766,7.032910985938849,7.423620829194733,7.760352124961788
0.6,0.2,-3.0,0.5,1.9,1.7,0.24,4.0,3.0,6.418960108977355,7.032374153733156,7.423263528395111,7.760077679700648
0.6,0.2,-3.0,0.6,1.8,1.6,0.2,4.0,3.0,6.292272087679773,6.970212858146662,7.376925529371411,7.722388608180787
0.6,0.2,-3.0,0.6,1.8,1.6,0.22,4.0,3.0,6.289929004488873,6.969683864517004,7.3765756924859,7.7221089094577176
0.6,0.2,-3.0,0.6,1.8,1.6,0.24,4.0,3.0,6.2874890608449245,6.969120962468023,7.376207818103155,7.7218156531506175
0.6,0.2,-3.0,0.6,1.8,1.65,0.2,4.0,3.0,6.295065895188644,6.970828709636282,7.377338848763904,7.722720012774817
0.6,0.2,-3.0,0.6,1.8,1.65,0.22,4.0,3.0,6.292840087938317,6.970339377671658,7.3770098747039885,7.722456157382347
0.6,0.2,-3.0,0.6,1.8,1.65,0.24,4.0,3.0,6.290520685440332,6.969818521336654,7.376664335869288,7.722179706839202
0.6,0.2,-3.0,0.6,1.8,1.7,0.2,4.0,3.0,6.297640594261899,6.971382014998966,7.377716735114915,7.723023777266336
0.6,0.2,-3.0,0.6,1.8,1.7,0.22,4.0,3.0,6.295524740547615,6.970928309710343,7.377406384337999,7.722774252070439
0.6,0.2,-3.0,0.6,1.8,1.7,0.24,4.0,3.0,6.2933183918701125,6.970445397567299,7.377080770719125,7.722512968231407
0.6,0.2,-3.0,0.6,1.85,1.6,0.2,4.0,3.0,6.291007438536177,6.969886916275917,7.376711023183468,7.722219218573312
0.6,0.2,-3.0,0.6,1.85,1.6,0.22,4.0,3.0,6.2885962792873284,6.969343878452449,7.37635172423736,7.7219318234200305
0.6,0.2,-3.0,0.6,1.85,1.6,0.24,4.0,3.0,6.286085137481894,6.968766085105021,7.375973934671172,7.721630513240931
0.6,0.2,-3.0,0.6,1.85,1.65,0.2,4.0,3.0,6.293882054089814,6.970519185487358,7.377135562489146,7.7225597597631435
0.6,0.2,-3.0,0.6,1.85,1.65,0.22,4.0,3.0,6.291591899109702,6.970016802466569,7.376797654585095,7.72228862858292
0.6,0.2,-3.0,0.6,1.85,1.65,0.24,4.0,3.0,6.289205177874334,6.969482105476113,7.376442762128982,7.722004567587843
0.6,0.2,-3.0,0.6,1.85,1.7,0.2,4.0,3.0,6.296530889252872,6.971087309681031,7.377523744304979,7.722871913811861
0.6,0.2,-3.0,0.6,1.85,1.7,0.22,4.0,3.0,6.2943541345020835,6.970621448103606,7.3772049354883595,7.722615496072252
0.6,0.2,-3.0,0.6,1.85,1.7,0.24,4.0,3.0,6.292084051419819,6.970125645934817,7.376870473564821,7.722347005023859
0.6,0.2,-3.0,0.6,1.9,1.6,0.2,4.0,3.0,6.289741810267027,6.969561067000894,7.376496577631321,7.722049830322671
0.6,0.2,-3.0,0.6,1.9,1.6,0.22,4.0,3.0,6.287262418102609,6.969004017995731,7.376127829411614,7.721754742360458
0.6,0.2,-3.0,0.6,1.9,1.6,0.24,4.0,3.0,6.284679898708859,6.968411371312407,7.37574013985701,7.72144538288996
0.6,0.2,-3.0,0.6,1.9,1.65,0.2,4.0,3.0,6.292697401927121,6.970209719071439,7.37693232379172,7.722399504683859
0.6,0.2,-3.0,0.6,1.9,1.65,0.22,4.0,3.0,6.290342766966868,6.9696943123703035,7.376585492258789,7.722121100367676
0.6,0.2,-3.0,0.6,1.9,1.65,0.24,4.0,3.0,6.287888575340355,6.969145806565873,7.37622125841877,7.7218294323317815
0.6,0.2,-3.0,0.6,1.9,1.7,0.2,4.0,3.0,6.295420510607707,6.970792634366812,7.3773307910057335,7.722720045897129
0.6,0.2,-3.0,0.6,1.9,1.7,0.22,4.0,3.0,6.293182743085447,6.9703146389776665,7.377003532288507,7.722456737529232
0.6,0.2,-3.0,0.6,1.9,1.7,0.24,4.0,3.0,6.290848797154345,6.969805973264008,7.376660231884231,7.722181041782359
0.8,0.1,-3.0,0.4,1.8,1.6,0.2,4.0,3.0,6.204105098119287,6.595181306052722,6.843428877862309,7.054747046803741
0.8,0.1,-3.0,0.4,1.8,1.6,0.22,4.0,3.0,6.2027087439754744,6.594708970523851,6.843125781534611,7.054469336395011
0.8,0.1,-3.0,0.4,1.8,1.6,0.24,4.0,3.0,6.201267396616702,6.5942129800382885,6.842806113559805,7.054176618008042
0.8,0.1,-3.0,0.4,1.8,1.65,0.2,4.0,3.0,6.205786926014798,6.595738661225196,6.843785152641149,7.055073914996101
0.8,0.1,-3.0,0.4,1.8,1.65,0.22,4.0,3.0,6.204445496273256,6.59529516161971,6.843501766758544,7.054813873159878
0.8,0.1,-3.0,0.4,1.8,1.65,0.24,4.0,3.0,6.20306019087843,6.594828633706718,6.843202684284067,7.054539776471052
0.8,0.1,-3.0,0.4,1.8,1.7,0.2,4.0,3.0,6.207354418016933,6.596245872249503,6.844108462689823,7.0553711885392385
0.8,0.1,-3.0,0.4,1.8,1.7,0.22,4.0,3.0,6.206064998621277,6.5958295296222555,6.843843124837213,7.055127165496893
0.8,0.1,-3.0,0.4,1.8,1.7,0.24,4.0,3.0,6.204732734718006,6.595390829808976,6.843562965723319,7.054869998282431
0.8,0.1,-3.0,0.4,1.85,1.6,0.2,4.0,3.0,6.20319827931974,6.594928487220994,6.843261950783369,7.054591163862738
0.8,0.1,-3.0,0.4,1.85,1.6,0.22,4.0,3.0,6.201759165796365,6.594443633959178,6.842950816983887,7.05430610285855
0.8,0.1,-3.0,0.4,1.85,1.6,0.24,4.0,3.0,6.200273343753222,6.593934495682839,6.842622688454184,7.054005661360421
0.8,0.1,-3.0,0.4,1.85,1.65,0.2,4.0,3.0,6.204931195472641,6.595500614733008,6.843627695921563,7.054926714891639
0.8,0.1,-3.0,0.4,1.85,1.65,0.22,4.0,3.0,6.203549053552211,6.595045360143974,6.8433367750689715,7.0546597625804335
0.8,0.1,-3.0,0.4,1.85,1.65,0.24,4.0,3.0,6.202121404670953,6.594566468559751,6.843029757502373,7.054378405163545
0.8,0.1,-3.0,0.4,1.85,1.7,0.2,4.0,3.0,6.206545911225153,6.596021275919959,6.843959624690855,7.055231915903519
0.8,0.1,-3.0,0.4,1.85,1.7,0.22,4.0,3.0,6.205217672658782,6.59559389211336,6.843687211700672,7.054981383239234
0.8,0.1,-3.0,0.4,1.85,1.7,0.24,4.0,3.0,6.203845033346266,6.595143563772943,6.843399599837103,7.054717377344769
0.8,0.1,-3.0,0.4,1.9,1.6,0.2,4.0,3.0,6.202289884873207,6.59467594714405,6.843095159580139,7.054435416155221
0.8,0.1,-3.0,0.4,1.9,1.6,0.22,4.0,3.0,6.200807799544746,6.5941786101202915,6.8427760086028,7.054143023697219
0.8,0.1,-3.0,0.4,1.9,1.6,0.24,4.0,3.0,6.199277265023749,6.593656360099454,6.842439441936942,7.053834880617061
0.8,0.1,-3.0,0.4,1.9,1.65,0.2,4.0,3.0,6.204074122598173,6.595262807570186,6.84347035257029,7.0547796291718186
0.8,0.1,-3.0,0.4,1.9,1.65,0.22,4.0,3.0,6.202651084363734,6.594795829303437,6.84317191452681,7.054505782822849
0.8,0.1,-3.0,0.4,1.9,1.65,0.24,4.0,3.0,6.201180885493854,6.59430460749343,6.842856981648258,7.054217183255569
0.8,0.1,-3.0,0.4,1.9,1.7,0.2,4.0,3.0,6.20573625830414,6.595796883894608,6.843810881044125,7.05509274033387
0.8,0.1,-3.0,0.4,1.9,1.7,0.22,4.0,3.0,6.204369040638658,6.595358487591788,6.843531408419331,7.054835712147395
0.8,0.1,-3.0,0.4,1.9,1.7,0.24,4.0,3.0,6.202955846226154,6.594896561573775,6.843236361176248,7.054564883581135
0.8,0.1,-3.0,0.5,1.8,1.6,0.2,4.0,3.0,6.099120900980232,6.545458671116635,6.806433607334789,7.02091379328204
0.8,0.1,-3.0,0.5,1.8,1.6,0.22,4.0,3.0,6.0973944727753455,6.544997973267087,6.806144411793442,7.020657727107767
0.8,0.1,-3.0,0.5,1.8,1.6,0.24,4.0,3.0,6.095605262515822,6.544511524889825,6.8058387843776975,7.020387853809159
0.8,0.1,-3.0,0.5,1.8,1.65,0.2,4.0,3.0,6.1011908526452014,6.545998981933312,6.806772940252832,7.021215346249146
0.8,0.1,-3.0,0.5,1.8,1.65,0.22,4.0,3.0,6.099540699518035,6.545569339848047,6.806503078053417,7.020975425584107
0.8,0.1,-3.0,0.5,1.8,1.65,0.24,4.0,3.0,6.097829648288633,6.54511492690699,6.806217838369394,7.020722670982483
0.8,0.1,-3.0,0.5,1.8,1.7,0.2,4.0,3.0,6.103110400900701,6.546487475048704,6.8070804724214815,7.021489875149664
0.8,0.1,-3.0,0.5,1.8,1.7,0.22,4.0,3.0,6.101532073814656,6.546086723999262,6.8068281061942555,7.0212644990627915
0.8,0.1,-3.0,0.5,1.8,1.7,0.24,4.0,3.0,6.099894608033653,6.545662213977816,6.8065613867259405,7.021027194679987
0.8,0.1,-3.0,0.5,1.85,1.6,0.2,4.0,3.0,6.098084622413124,6.545209633211151,6.806270022821284,7.020766518381496
0.8,0.1,-3.0,0.5,1.85,1.6,0.22,4.0,3.0,6.0963063430781865,6.544736853623591,6.805973175600599,7.020503688344822
0.8,0.1,-3.0,0.5,1.85,1.6,0.24,4.0,3.0,6.09446304789715,6.544237664963656,6.805659487078812,7.020226715018284
0.8,0.1,-3.0,0.5,1.85,1.65,0.2,4.0,3.0,6.100216321808718,6.545764138672987,6.80661836666153,7.021076071605738
0.8,0.1,-3.0,0.5,1.85,1.65,0.22,4.0,3.0,6.098516980349291,6.545323206950897,6.80634133534803,7.020829782701589
0.8,0.1,-3.0,0.5,1.85,1.65,0.24,4.0,3.0,6.096754619254653,6.544856872740694,6.806048542637182,7.020570345148433
0.8,0.1,-3.0,0.5,1.85,1.7,0.2,4.0,3.0,6.102192736077564,6.546265494130757,6.806934098563951,7.021357917325876
0.8,0.1,-3.0,0.5,1.85,1.7,0.22,4.0,3.0,6.100567678882985,6.545854188833066,6.806675001082779,7.021126532091574
0.8,0.1,-3.0,0.5,1.85,1.7,0.24,4.0,3.0,6.098881462403382,6.5454185198940165,6.806401191058531,7.020882923862241
0.8,0.1,-3.0,0.5,1.9,1.6,0.2,4.0,3.0,6.0970469000743925,6.544960844243854,6.806106553370306,7.020619368945109
0.8,0.1,-3.0,0.5,1.9,1.6,0.22,4.0,3.0,6.095216563934631,6.544476021086736,6.805802074191654,7.020349792986301
0.8,0.1,-3.0,0.5,1.9,1.6,0.24,4.0,3.0,6.093318952070964,6.54396413366217,6.805480346794245,7.020065740008985
0.8,0.1,-3.0,0.5,1.9,1.65,0.2,4.0,3.0,6.099240571397825,6.545529501247585,6.806463886754369,7.020936903087279
0.8,0.1,-3.0,0.5,1.9,1.65,0.22,4.0,3.0,6.097491864823419,6.545077314008788,6.806179703168996,7.020684261172148
0.8,0.1,-3.0,0.5,1.9,1.65,0.24,4.0,3.0,6.095677994256507,6.544599095878846,6.805879376556676,7.020418158038872
0.8,0.1,-3.0,0.5,1.9,1.7,0.2,4.0,3.0,6.101274038614845,6.54604368187548,6.806787800785019,7.0212260497316334
0.8,0.1,-3.0,0.5,1.9,1.7,0.22,4.0,3.0,6.099602099055739,6.545621852691079,6.806521986369638,7.020988668278593
0.8,0.1,-3.0,0.5,1.9,1.7,0.24,4.0,3.0,6.097866959612342,6.545175058285873,6.80624110217245,7.020738771007171
0.8,0.1,-3.0,0.6,1.8,1.6,0.2,4.0,3.0,5.9815683868373455,6.493788184095338,6.768604328141931,6.987354807382563
0.8,0.1,-3.0,0.6,1.8,1.6,0.22,4.0,3.0,5.979499964427231,6.493349669449081,6.76833177183259,6.987122101110048
0.8,0.1,-3.0,0.6,1.8,1.6,0.24,4.0,3.0,5.9773488088281,6.492884298486827,6.768043565095191,6.986877125324061
0.8,0.1,-3.0,0.6,1.8,1.65,0.2,4.0,3.0,5.984038549713254,6.494299686670328,6.768924127645076,6.987629303159384
0.8,0.1,-3.0,0.6,1.8,1.65,0.22,4.0,3.0,5.982070232956133,6.4938931983008095,6.768669793788981,6.987410865630078
0.8,0.1,-3.0,0.6,1.8,1.65,0.24,4.0,3.0,5.980022028982722,6.493461197846506,6.768400983009571,6.987181092511695
0.8,0.1,-3.0,0.6,1.8,1.7,0.2,4.0,3.0,5.986319174246774,6.494759542604331,6.769214157241229,6.987879744862332
0.8,0.1,-3.0,0.6,1.8,1.7,0.22,4.0,3.0,5.984444677944549,6.494382465444676,6.768976133087196,6.987674101565569
0.8,0.1,-3.0,0.6,1.8,1.7,0.24,4.0,3.0,5.982492966189757,6.493981229313723,6.768724741576196,6.9874579691739145
0.8,0.1,-3.0,0.6,1.85,1.6,0.2,4.0,3.0,5.980406355082193,6.493541419613311,6.768443715313447,6.987216721501348
0.8,0.1,-3.0,0.6,1.85,1.6,0.22,4.0,3.0,5.97827683206235,6.493091448932391,6.7681639307700605,6.986977847072096
0.8,0.1,-3.0,0.6,1.85,1.6,0.24,4.0,3.0,5.976061788488813,6.492613952697642,6.767868111739355,6.986726406350444
0.8,0.1,-3.0,0.6,1.85,1.65,0.2,4.0,3.0,5.982949075877633,6.494066328106692,6.768772034489135,6.987498527130647
0.8,0.1,-3.0,0.6,1.85,1.65,0.22,4.0,3.0,5.9809229779288575,6.493649182132192,6.7685109215497965,6.9872742695953125
0.8,0.1,-3.0,0.6,1.85,1.65,0.24,4.0,3.0,5.97881434840203,6.493205887997884,6.768234974670161,6.987038399611384
0.8,0.1,-3.0,0.6,1.85,1.7,0.2,4.0,3.0,5.985296309308391,6.494538281989898,6.769069828512755,6.987755670016326
0.8,0.1,-3.0,0.6,1.85,1.7,0.22,4.0,3.0,5.983367092029149,6.494151281255338,6.7688254294785795,6.9875445220064
0.8,0.1,-3.0,0.6,1.85,1.7,0.24,4.0,3.0,5.98135814421458,6.493739518532637,6.768567331637901,6.987322626186784
0.8,0.1,-3.0,0.6,1.9,1.6,0.2,4.0,3.0,5.979243052428467,6.493294840945711,6.768283190369228,6.987078739154658
0.8,0.1,-3.0,0.6,1.9,1.6,0.22,4.0,3.0,5.977052238044797,6.492833451579339,6.767996194931318,6.986833711534416
0.8,0.1,-3.0,0.6,1.9,1.6,0.24,4.0,3.0,5.974773090124207,6.49234387155441,6.767692783549872,6.986575823048639
0.8,0.1,-3.0,0.6,1.9,1.65,0.2,4.0,3.0,5.981858537509786,6.493833114186453,6.768620010858115,6.9873678386749765
0.8,0.1,-3.0,0.6,1.9,1.65,0.22,4.0,3.0,5.979774495790979,6.493405343105397,6.768352133258735,6.987137773686231
0.8,0.1,-3.0,0.6,1.9,1.65,0.24,4.0,3.0,5.977605255892272,6.492950791646287,6.768069067008383,6.98689582129191
0.8,0.1,-3.0,0.6,1.9,1.7,0.2,4.0,3.0,5.9842725504465735,6.494317131488259,6.768925554597385,6.987631669768101
0.8,0.1,-3.0,0.6,1.9,1.7,0.22,4.0,3.0,5.9822884733389845,6.493920235310928,6.76867479261894,6.987415027589049
0.8,0.1,-3.0,0.6,1.9,1.7,0.24,4.0,3.0,5.9802221312706685,6.493497977708514,6.768410002413832,6.987187380520974
0.8,0.15,-3.0,0.4,1.8,1.6,0.2,4.0,3.0,6.272656044454272,6.7514793551653955,7.0683671866675235,7.330750347324643
0.8,0.15,-3.0,0.4,1.8,1.6,0.22,4.0,3.0,6.271071407372701,6.750944457722531,7.068013876390663,7.330485197725013
0.8,0.15,-3.0,0.4,1.8,1.6,0.24,4.0,3.0,6.269434128005863,6.7503801094548885,7.067641066265933,7.330206284902231
0.8,0.15,-3.0,0.4,1.8,1.65,0.2,4.0,3.0,6.274562370986175,6.752107296836604,7.068782544995483,7.331063282546926
0.8,0.15,-3.0,0.4,1.8,1.65,0.22,4.0,3.0,6.2730420911946,6.751607915918564,7.068452147726732,7.330814244200409
0.8,0.15,-3.0,0.4,1.8,1.65,0.24,4.0,3.0,6.2714703925156945,6.7510802066428,7.068103528051204,7.330552396904651
0.8,0.15,-3.0,0.4,1.8,1.7,0.2,4.0,3.0,6.276336557424205,6.752675692135389,7.069159838521098,7.331348850047916
0.8,0.15,-3.0,0.4,1.8,1.7,0.22,4.0,3.0,6.274877299452862,6.752209339632213,7.068850161144525,7.331114363829965
0.8,0.15,-3.0,0.4,1.8,1.7,0.24,4.0,3.0,6.273367768576334,6.751715826923347,7.068523486317961,7.330867939685589
0.8,0.15,-3.0,0.4,1.85,1.6,0.2,4.0,3.0,6.271667421392398,6.751187100743924,7.068166716528338,7.330598207716495
0.8,0.15,-3.0,0.4,1.85,1.6,0.22,4.0,3.0,6.2700351367115035,6.750638009765662,7.067803987158331,7.330325988144047
0.8,0.15,-3.0,0.4,1.85,1.6,0.24,4.0,3.0,6.268348297480142,6.750058697693159,7.067421265571527,7.330039662666591
0.8,0.15,-3.0,0.4,1.85,1.65,0.2,4.0,3.0,6.273630668299318,6.7518317242168395,7.068593183400368,7.330919516644257
0.8,0.15,-3.0,0.4,1.85,1.65,0.22,4.0,3.0,6.2720650297082186,6.751319074902338,7.068253946631071,7.330663811767903
0.8,0.15,-3.0,0.4,1.85,1.65,0.24,4.0,3.0,6.270446147827343,6.750777359637171,7.067896026404762,7.330394976976506
0.8,0.15,-3.0,0.4,1.85,1.7,0.2,4.0,3.0,6.275457453332756,6.75241524386531,7.068980603030261,7.331212753715135
0.8,0.15,-3.0,0.4,1.85,1.7,0.22,4.0,3.0,6.273954959316882,6.751936480340517,7.068662611723053,7.330971967855733
0.8,0.15,-3.0,0.4,1.85,1.7,0.24,4.0,3.0,6.272400446837771,6.75142985175214,7.0683271917001775,7.330718942906604
0.8,0.15,-3.0,0.4,1.9,1.6,0.2,4.0,3.0,6.2706774342286495,6.750895084727274,7.067966373771061,7.33044617756744
0.8,0.15,-3.0,0.4,1.9,1.6,0.22,4.0,3.0,6.268997308664839,6.750331836457949,7.067594245930568,7.330166903013391
0.8,0.15,-3.0,0.4,1.9,1.6,0.24,4.0,3.0,6.267260692023429,6.7497375998279585,7.067201636159887,7.329873181882251
0.8,0.15,-3.0,0.4,1.9,1.65,0.2,4.0,3.0,6.272697812461298,6.751556348906947,7.068403926858489,7.330775843995531
0.8,0.15,-3.0,0.4,1.9,1.65,0.22,4.0,3.0,6.271086648709592,6.751030463739869,7.068055868177572,7.330513485352952
0.8,0.15,-3.0,0.4,1.9,1.65,0.24,4.0,3.0,6.2694203959926575,6.750474777986836,7.0676886673936385,7.33023767759004
0.8,0.15,-3.0,0.4,1.9,1.7,0.2,4.0,3.0,6.274577372205553,6.752154957348891,7.068801454215355,7.3310767372680585
0.8,0.15,-3.0,0.4,1.9,1.7,0.22,4.0,3.0,6.2730314986853575,6.751663811851278,7.068475163924726,7.330829662644491
0.8,0.15,-3.0,0.4,1.9,1.7,0.24,4.0,3.0,6.271431842457391,6.751144099309358,7.068131015812237,7.330570049304368
0.8,0.15,-3.0,0.5,1.8,1.6,0.2,4.0,3.0,6.161358912198979,6.695722345218657,7.025891142634412,7.296423330005658
0.8,0.15,-3.0,0.5,1.8,1.6,0.22,4.0,3.0,6.159463341373331,6.695205171488705,7.025555027865299,7.296175943932063
0.8,0.15,-3.0,0.5,1.8,1.6,0.24,4.0,3.0,6.157497326007458,6.694657161415224,7.025200287241418,7.295915905724642
0.8,0.15,-3.0,0.5,1.8,1.65,0.2,4.0,3.0,6.163629508555429,6.696326697314403,7.026286379117415,7.296715610130559
0.8,0.15,-3.0,0.5,1.8,1.65,0.22,4.0,3.0,6.161819601960048,6.695846320463945,7.025971972926737,7.29648297933257
0.8,0.15,-3.0,0.5,1.8,1.65,0.24,4.0,3.0,6.159941294441461,6.695336629244694,7.025640317669952,7.29623862205654
0.8,0.15,-3.0,0.5,1.8,1.7,0.2,4.0,3.0,6.16573273376775,6.696871189715816,7.026645679271672,7.296982699226309
0.8,0.15,-3.0,0.5,1.8,1.7,0.22,4.0,3.0,6.164003557397691,6.696424625193877,7.0263507444842235,7.296763357904632
0.8,0.15,-3.0,0.5,1.8,1.7,0.24,4.0,3.0,6.162207907109099,6.695950285214737,7.026039847341135,7.29653311668278
0.8,0.15,-3.0,0.5,1.85,1.6,0.2,4.0,3.0,6.160254174327521,6.695432078455463,7.025694985147584,7.296278260463912
0.8,0.15,-3.0,0.5,1.85,1.6,0.22,4.0,3.0,6.1583024325194335,6.6949012639687355,7.0253499021749315,7.29602423168338
0.8,0.15,-3.0,0.5,1.85,1.6,0.24,4.0,3.0,6.156277825696388,6.694338829410247,7.02498572963498,7.295757234034034
0.8,0.15,-3.0,0.5,1.85,1.65,0.2,4.0,3.0,6.162591655116733,6.69605241137887,7.026100808502165,7.296578416119675
0.8,0.15,-3.0,0.5,1.85,1.65,0.22,4.0,3.0,6.1607284692121835,6.695559328163884,7.025777976892911,7.2963395146561565
0.8,0.15,-3.0,0.5,1.85,1.65,0.24,4.0,3.0,6.15879457794157,6.695036186246139,7.025437464713474,7.296088590796549
0.8,0.15,-3.0,0.5,1.85,1.7,0.2,4.0,3.0,6.16475646176485,6.696611345897707,7.026469773035378,7.296852727390629
0.8,0.15,-3.0,0.5,1.85,1.7,0.22,4.0,3.0,6.162976681664605,6.696152933402315,7.026166902310703,7.296627453245874
0.8,0.15,-3.0,0.5,1.85,1.7,0.24,4.0,3.0,6.161128227973115,6.695666040313757,7.025847667760832,7.296391001905316
0.8,0.15,-3.0,0.5,1.9,1.6,0.2,4.0,3.0,6.159148188610457,6.695142011799248,7.025498933574771,7.296133267740497
0.8,0.15,-3.0,0.5,1.9,1.6,0.22,4.0,3.0,6.157140090328295,6.694597594667129,7.025144901240316,7.295872607754182
0.8,0.15,-3.0,0.5,1.9,1.6,0.24,4.0,3.0,6.155056681982177,6.694020777806607,7.024771318412823,7.295598663899666
0.8,0.15,-3.0,0.5,1.9,1.65,0.2,4.0,3.0,6.161552754861005,6.695778283391772,7.025915323785837,7.296441286695031
0.8,0.15,-3.0,0.5,1.9,1.65,0.22,4.0,3.0,6.15963613124161,6.695272527103117,7.025584082488862,7.296196124182746
0.8,0.15,-3.0,0.5,1.9,1.65,0.24,4.0,3.0,6.15764647642803,6.694735971614103,7.025234731576756,7.295938644842573
0.8,0.15,-3.0,0.5,1.9,1.7,0.2,4.0,3.0,6.1637793094587945,6.696351624545381,7.026293936573877,7.296722810225208
0.8,0.15,-3.0,0.5,1.9,1.7,0.22,4.0,3.0,6.161948790086583,6.695881392993012,7.025983143000959,7.296491611314163
0.8,0.15,-3.0,0.5,1.9,1.7,0.24,4.0,3.0,6.1600473788074614,6.695381979300452,7.02565558628803,7.29624895918016
0.8,0.15,-3.0,0.6,1.8,1.6,0.2,4.0,3.0,6.03816362708365,6.638000459073512,6.982793691868738,7.262219568281086
0.8,0.15,-3.0,0.6,1.8,1.6,0.22,4.0,3.0,6.035948000129168,6.63750967338333,6.982475722445912,7.261985572144755
0.8,0.15,-3.0,0.6,1.8,1.6,0.24,4.0,3.0,6.033642285380257,6.636987750458675,6.982140457459764,7.261739941837164
0.8,0.15,-3.0,0.6,1.8,1.65,0.2,4.0,3.0,6.040807525926321,6.638571899615678,6.983168173028231,7.262496491880584
0.8,0.15,-3.0,0.6,1.8,1.65,0.22,4.0,3.0,6.038700960228459,6.6381178606394196,6.982870219278263,7.26227604076622
0.8,0.15,-3.0,0.6,1.8,1.65,0.24,4.0,3.0,6.03650735601633,6.637634584294907,6.982556373784055,7.26204482653471
0.8,0.15,-3.0,0.6,1.8,1.7,0.2,4.0,3.0,6.043246296133801,6.639084991156782,6.983509353097917,7.262750041406754
0.8,0.15,-3.0,0.6,1.8,1.7,0.22,4.0,3.0,6.041241983523835,6.6386642958725535,6.983229233804982,7.262541783131299
0.8,0.15,-3.0,0.6,1.8,1.7,0.24,4.0,3.0,6.0391535130593565,6.638216240736779,6.982934501909986,7.262323524396304
0.8,0.15,-3.0,0.6,1.85,1.6,0.2,4.0,3.0,6.036945683223632,6.63771065704611,6.9826013732829795,7.262078910854448
0.8,0.15,-3.0,0.6,1.85,1.6,0.22,4.0,3.0,6.034665232017179,6.637206939764668,6.982274884612433,7.261838581437928
0.8,0.15,-3.0,0.6,1.85,1.6,0.24,4.0,3.0,6.032291732547943,6.636671308823594,6.981930672641777,7.26158632359529
0.8,0.15,-3.0,0.6,1.85,1.65,0.2,4.0,3.0,6.039666551338374,6.638297211329207,6.982985930789421,7.262363353550867
0.8,0.15,-3.0,0.6,1.85,1.65,0.22,4.0,3.0,6.03749869265394,6.637831158469251,6.982679956055119,7.262136914621787
0.8,0.15,-3.0,0.6,1.85,1.65,0.24,4.0,3.0,6.03524098183023,6.637335137930289,6.982357693668498,7.261899437799873
0.8,0.15,-3.0,0.6,1.85,1.7,0.2,4.0,3.0,6.042175962694035,6.638823932249783,6.983336331821131,7.262623809167158
0.8,0.15,-3.0,0.6,1.85,1.7,0.22,4.0,3.0,6.040113617962454,6.63839205761006,6.983048638992726,7.262409876947086
0.8,0.15,-3.0,0.6,1.85,1.7,0.24,4.0,3.0,6.03796443501655,6.6379321382126815,6.98274596668614,7.262185686626408
0.8,0.15,-3.0,0.6,1.9,1.6,0.2,4.0,3.0,6.035726635119083,6.637420992506776,6.982409134345234,7.261938302181703
0.8,0.15,-3.0,0.6,1.9,1.6,0.22,4.0,3.0,6.03338118783278,6.636904379498224,6.9820741421768835,7.261691647743249
0.8,0.15,-3.0,0.6,1.9,1.6,0.24,4.0,3.0,6.030939707850531,6.636355081079835,6.9817210016403415,7.26143277204755
0.8,0.15,-3.0,0.6,1.9,1.65,0.2,4.0,3.0,6.03852465742583,6.638022621835513,6.982803751826415,7.262230255372965
0.8,0.15,-3.0,0.6,1.9,1.65,0.22,4.0,3.0,6.036295360162275,6.637544585557217,6.982489768942124,7.261997835374353
0.8,0.15,-3.0,0.6,1.9,1.65,0.24,4.0,3.0,6.033973376437245,6.637035855573643,6.982159104796128,7.261754103895947
0.8,0.15,-3.0,0.6,1.9,1.7,0.2,4.0,3.0,6.041104861902487,6.6385629405182955,6.983163360956181,7.262497610268514
0.8,0.15,-3.0,0.6,1.9,1.7,0.22,4.0,3.0,6.038984361432008,6.638119912218299,6.982868105010944,7.262278009626889
0.8,0.15,-3.0,0.6,1.9,1.7,0.24,4.0,3.0,6.036774324481593,6.637648158159034,6.982557504676893,7.262047894233745
